timestamp,frame_id,scenario,mode,cloud_latency_ms,cloud_ok,rtt_ms,bandwidth_kbps,error_rate_pct,cpu_load,ram_usage,gpu_load,gpu_temp,successful_inferences,failed_inferences
2026-05-21 09:33:23,36,packet_loss,CLOUD,56.26,1,3.8,587.87,0.0,6.9,45.65,0.0,41.5,36,0
2026-05-21 09:33:26,37,packet_loss,CLOUD,1077.88,1,0.86,1122.37,0.0,25.81,45.66,0.0,41.5,37,0
2026-05-21 09:33:30,38,packet_loss,CLOUD,56.27,1,0.8,1129.01,33.0,13.56,45.7,0.0,42.0,38,0
2026-05-21 09:33:32,39,packet_loss,CLOUD,75.45,1,0.84,1119.14,0.0,16.13,45.71,0.0,41.5,39,0
2026-05-21 09:33:35,40,packet_loss,CLOUD,71.37,1,0.75,1119.35,0.0,14.75,45.72,0.0,41.5,40,0
2026-05-21 09:33:37,41,packet_loss,CLOUD,55.5,1,0.91,1104.05,0.0,13.33,45.73,0.0,41.5,41,0
2026-05-21 09:33:40,42,packet_loss,CLOUD,67.45,1,0.84,1089.26,33.0,14.75,45.75,0.0,41.5,42,0
2026-05-21 09:33:44,43,packet_loss,CLOUD,64.16,1,0.87,206.97,0.0,13.11,45.57,0.0,42.0,43,0
2026-05-21 09:33:46,44,packet_loss,CLOUD,58.3,1,0.79,1128.89,0.0,13.11,45.56,0.0,42.0,44,0
2026-05-21 09:33:50,45,packet_loss,CLOUD,62.78,1,0.77,205.26,0.0,15.0,45.56,0.0,41.5,45,0
2026-05-21 09:33:53,46,packet_loss,CLOUD,56.52,1,0.74,1127.73,33.0,20.0,45.65,67.1,42.0,46,0
2026-05-21 09:33:56,47,packet_loss,CLOUD,73.19,1,0.78,1095.26,0.0,28.81,45.6,3.0,41.5,47,0
2026-05-21 09:33:58,48,packet_loss,CLOUD,54.43,1,0.89,1125.97,0.0,16.13,45.61,0.0,41.5,48,0
2026-05-21 09:34:02,49,packet_loss,CLOUD,409.34,1,2.64,309.36,0.0,18.64,45.63,0.0,42.0,49,0
2026-05-21 09:34:04,50,packet_loss,CLOUD,73.47,1,30.66,971.52,0.0,45.31,45.74,34.2,42.0,50,0
2026-05-21 09:34:07,51,packet_loss,CLOUD,64.4,1,7.54,1125.35,0.0,8.47,45.98,0.0,42.0,51,0
2026-05-21 09:34:09,52,packet_loss,CLOUD,56.42,1,0.84,1117.37,0.0,11.86,45.96,0.0,41.5,52,0
2026-05-21 09:34:12,53,packet_loss,CLOUD,65.94,1,0.75,1119.61,0.0,10.17,45.79,0.0,41.5,53,0
2026-05-21 09:34:15,54,packet_loss,CLOUD,59.96,1,0.9,1121.21,33.0,16.39,45.78,0.0,41.5,54,0
2026-05-21 09:34:18,55,packet_loss,CLOUD,64.12,1,0.76,1126.77,0.0,10.17,45.79,0.0,41.5,55,0
2026-05-21 09:34:20,56,packet_loss,CLOUD,64.34,1,0.76,1117.84,0.0,14.75,45.8,0.0,41.0,56,0
2026-05-21 09:34:22,57,packet_loss,CLOUD,65.95,1,0.74,1123.94,0.0,11.67,45.81,0.0,41.5,57,0
2026-05-21 09:34:25,58,packet_loss,CLOUD,63.92,1,0.8,1114.22,0.0,13.56,45.64,0.0,41.5,58,0
2026-05-21 09:34:28,59,packet_loss,CLOUD,54.37,1,0.86,1123.93,33.0,25.42,45.67,40.6,41.5,59,0
2026-05-21 09:34:31,60,packet_loss,CLOUD,62.7,1,0.77,1121.05,0.0,13.11,45.65,0.0,41.5,60,0
2026-05-21 09:34:33,61,packet_loss,CLOUD,67.99,1,0.75,1128.81,0.0,8.47,45.73,0.0,41.5,61,0
2026-05-21 09:34:36,62,packet_loss,CLOUD,64.83,1,0.84,1108.15,0.0,13.33,45.75,0.0,41.5,62,0
2026-05-21 09:34:38,63,packet_loss,CLOUD,64.53,1,0.83,1122.51,0.0,15.52,45.78,0.0,41.5,63,0
2026-05-21 09:34:41,64,packet_loss,CLOUD,65.68,1,0.79,1118.38,0.0,8.47,45.73,0.0,41.5,64,0
2026-05-21 09:34:43,65,packet_loss,CLOUD,52.69,1,0.77,1124.07,0.0,15.0,45.79,0.0,41.5,65,0
2026-05-21 09:34:46,66,packet_loss,CLOUD,63.3,1,0.81,1126.7,0.0,23.73,45.8,10.9,41.5,66,0
2026-05-21 09:34:48,67,packet_loss,CLOUD,50.33,1,0.78,587.5,0.0,15.25,45.78,0.0,41.5,67,0
2026-05-21 09:34:51,68,packet_loss,CLOUD,51.94,1,0.82,1115.27,0.0,10.17,45.79,0.0,41.5,68,0
2026-05-21 09:34:53,69,packet_loss,CLOUD,62.06,1,0.81,1127.49,0.0,26.23,45.89,33.5,41.5,69,0
2026-05-21 09:34:57,70,packet_loss,CLOUD,63.15,1,0.85,1115.67,33.0,9.84,45.83,0.0,41.0,70,0
2026-05-21 09:34:59,71,packet_loss,CLOUD,61.63,1,0.74,1123.89,0.0,12.07,45.84,0.0,41.0,71,0
2026-05-21 09:35:02,72,packet_loss,CLOUD,55.53,1,0.83,1121.81,0.0,11.67,45.86,0.0,41.0,72,0
2026-05-21 09:36:28,1,low_bandwidth,CLOUD,163.52,1,0.78,1121.11,0.0,14.75,46.42,0.0,41.0,1,0
2026-05-21 09:36:31,2,low_bandwidth,CLOUD,54.79,1,0.79,1118.64,0.0,16.13,46.44,0.0,41.0,2,0
2026-05-21 09:36:33,3,low_bandwidth,CLOUD,70.54,1,0.76,1119.97,0.0,14.75,46.56,0.0,41.0,3,0
2026-05-21 09:36:36,4,low_bandwidth,CLOUD,68.09,1,56.6,772.33,0.0,13.33,46.58,0.0,41.0,4,0
2026-05-21 09:36:39,5,low_bandwidth,CLOUD,767.66,1,0.71,675.43,0.0,10.0,46.62,0.0,41.0,5,0
2026-05-21 09:36:46,6,low_bandwidth,CLOUD,919.43,1,335.67,73.33,0.0,12.07,46.69,0.0,41.0,6,0
2026-05-21 09:36:51,7,low_bandwidth,CLOUD,382.44,1,372.53,123.52,0.0,13.33,46.92,0.0,40.5,7,0
2026-05-21 09:36:55,8,low_bandwidth,CLOUD,434.77,1,104.15,166.6,0.0,11.67,46.79,0.0,41.0,8,0
2026-05-21 09:37:00,9,low_bandwidth,CLOUD,475.6,1,126.69,166.04,0.0,11.86,46.72,0.0,41.0,9,0
2026-05-21 09:37:02,10,low_bandwidth,CLOUD,61.58,1,45.14,1112.22,0.0,11.86,46.74,0.0,40.5,10,0
2026-05-21 09:37:05,11,low_bandwidth,CLOUD,64.26,1,0.83,1122.97,0.0,11.48,46.74,0.0,41.0,11,0
2026-05-21 09:37:08,12,low_bandwidth,CLOUD,372.16,1,54.54,204.64,0.0,13.11,46.56,0.0,41.0,12,0
2026-05-21 09:37:11,13,low_bandwidth,CLOUD,54.61,1,33.55,1116.62,0.0,16.67,46.56,0.0,41.0,13,0
2026-05-21 09:37:13,14,low_bandwidth,CLOUD,55.24,1,0.77,1124.72,0.0,15.87,46.59,0.0,41.0,14,0
2026-05-21 09:37:19,15,low_bandwidth,CLOUD,987.45,1,36.48,109.72,0.0,14.75,46.6,0.0,41.0,15,0
2026-05-21 09:37:25,16,low_bandwidth,CLOUD,317.22,1,349.67,69.46,0.0,16.39,46.63,0.0,40.5,16,0
2026-05-21 09:37:31,17,low_bandwidth,CLOUD,919.08,1,115.92,88.01,0.0,8.33,46.66,0.0,41.0,17,0
2026-05-21 09:37:38,18,low_bandwidth,CLOUD,862.64,1,302.3,77.15,0.0,16.39,46.7,0.0,40.5,18,0
2026-05-21 09:37:43,19,low_bandwidth,CLOUD,506.18,1,223.24,126.23,0.0,18.03,46.75,0.0,40.5,19,0
2026-05-21 09:37:48,20,low_bandwidth,CLOUD,578.05,1,161.26,122.96,0.0,16.13,46.76,0.0,40.5,20,0
2026-05-21 09:37:52,21,low_bandwidth,CLOUD,340.46,1,182.43,211.3,0.0,6.67,46.61,0.0,41.0,21,0
2026-05-21 09:37:55,22,low_bandwidth,CLOUD,296.41,1,71.02,234.46,0.0,19.35,46.58,0.0,40.5,22,0
2026-05-21 09:37:59,23,low_bandwidth,CLOUD,395.93,1,81.86,205.56,0.0,13.33,46.59,0.0,40.5,23,0
2026-05-21 09:38:03,24,low_bandwidth,CLOUD,270.47,1,156.09,235.1,0.0,18.33,46.61,0.0,40.5,24,0
2026-05-21 09:38:07,25,low_bandwidth,CLOUD,313.24,1,70.53,233.56,0.0,12.9,46.62,0.0,40.5,25,0
2026-05-21 09:38:11,26,low_bandwidth,CLOUD,379.94,1,85.71,200.73,0.0,15.0,46.67,3.0,40.5,26,0
2026-05-21 09:38:15,27,low_bandwidth,CLOUD,269.14,1,150.47,178.45,0.0,15.25,46.78,1.8,40.5,27,0
2026-05-21 09:38:19,28,low_bandwidth,CLOUD,401.36,1,82.8,194.49,0.0,11.48,46.71,0.0,40.5,28,0
2026-05-21 09:38:23,29,low_bandwidth,CLOUD,58.3,1,125.6,140.15,0.0,18.64,46.71,0.0,40.5,29,0
2026-05-21 09:38:25,30,low_bandwidth,CLOUD,62.7,1,0.85,1107.5,0.0,13.11,46.73,0.0,40.5,30,0
2026-05-21 09:38:29,31,low_bandwidth,CLOUD,882.58,1,69.51,264.32,0.0,11.48,46.77,0.0,40.0,31,0
2026-05-21 09:38:36,32,low_bandwidth,CLOUD,859.65,1,193.03,75.07,0.0,13.33,46.59,0.0,40.5,32,0
2026-05-21 09:38:43,33,low_bandwidth,CLOUD,843.78,1,279.61,62.54,0.0,13.56,46.59,0.0,40.5,33,0
2026-05-21 09:38:47,34,low_bandwidth,CLOUD,218.16,1,244.05,351.96,0.0,13.33,46.61,0.0,40.5,34,0
2026-05-21 09:38:49,35,low_bandwidth,CLOUD,67.91,1,38.99,429.41,0.0,11.86,46.62,0.0,40.5,35,0
2026-05-21 09:38:52,36,low_bandwidth,CLOUD,226.35,1,0.85,1120.85,0.0,13.11,46.65,0.0,40.5,36,0
2026-05-21 09:38:55,37,low_bandwidth,CLOUD,67.18,1,18.08,1114.49,0.0,13.11,46.66,0.0,40.0,37,0
2026-05-21 09:38:57,38,low_bandwidth,CLOUD,63.24,1,0.85,1117.66,0.0,13.11,46.68,0.0,40.0,38,0
2026-05-21 09:39:03,39,low_bandwidth,CLOUD,858.75,1,67.45,86.06,0.0,13.33,46.7,0.0,40.5,39,0
2026-05-21 09:39:08,40,low_bandwidth,CLOUD,327.14,1,295.77,113.06,0.0,13.56,46.71,0.0,40.5,40,0
2026-05-21 09:39:12,41,low_bandwidth,CLOUD,466.97,1,103.21,184.14,0.0,14.75,46.73,0.0,40.5,41,0
2026-05-21 09:39:16,42,low_bandwidth,CLOUD,437.72,1,117.12,168.87,0.0,13.33,46.75,0.0,40.5,42,0
2026-05-21 09:39:20,43,low_bandwidth,CLOUD,63.66,1,131.41,175.26,0.0,13.33,46.57,0.0,40.5,43,0
2026-05-21 09:39:23,44,low_bandwidth,CLOUD,63.73,1,0.79,1115.38,0.0,11.48,46.56,0.0,40.0,44,0
2026-05-21 09:39:25,45,low_bandwidth,CLOUD,63.5,1,0.81,1110.77,0.0,13.33,46.57,0.0,40.5,45,0
2026-05-21 09:39:29,46,low_bandwidth,CLOUD,459.15,1,14.36,255.53,0.0,13.33,46.59,0.0,40.5,46,0
2026-05-21 09:39:33,47,low_bandwidth,CLOUD,354.81,1,148.45,212.77,0.0,13.11,46.72,0.0,40.0,47,0
2026-05-21 09:39:37,48,low_bandwidth,CLOUD,387.32,1,99.6,190.59,0.0,19.05,46.73,0.0,40.0,48,0
2026-05-21 09:39:41,49,low_bandwidth,CLOUD,571.72,1,120.73,126.61,0.0,19.3,46.77,8.2,40.0,49,0
2026-05-21 09:39:46,50,low_bandwidth,CLOUD,533.04,1,187.93,130.8,0.0,15.0,46.79,0.0,40.0,50,0
2026-05-21 09:42:58,1,combined_bad,CLOUD,1489.6,1,101.2,222.15,0.0,10.34,46.56,0.0,40.0,1,0
2026-05-21 09:43:03,2,combined_bad,CLOUD,362.42,1,100.97,222.33,33.0,8.47,46.58,0.0,40.0,2,0
2026-05-21 09:43:07,3,combined_bad,CLOUD,362.21,1,100.92,221.74,0.0,16.39,46.71,0.0,40.0,3,0
2026-05-21 09:43:10,4,combined_bad,CLOUD,349.79,1,101.01,222.04,0.0,21.88,46.73,0.0,39.5,4,0
2026-05-21 09:43:14,5,combined_bad,CLOUD,352.79,1,101.07,222.43,0.0,13.56,46.75,0.0,39.5,5,0
2026-05-21 09:43:18,6,combined_bad,CLOUD,351.84,1,100.99,222.33,0.0,9.84,46.81,0.0,40.0,6,0
2026-05-21 09:43:22,7,combined_bad,CLOUD,354.61,1,100.86,222.55,0.0,14.75,46.82,0.0,40.0,7,0
2026-05-21 09:43:25,8,combined_bad,CLOUD,350.96,1,100.89,222.44,0.0,15.52,46.82,3.0,39.5,8,0
2026-05-21 09:43:29,9,combined_bad,CLOUD,356.31,1,101.02,222.57,0.0,13.11,46.66,0.0,40.0,9,0
2026-05-21 09:43:33,10,combined_bad,CLOUD,355.02,1,101.1,221.79,0.0,11.48,46.65,0.0,39.5,10,0
2026-05-21 09:43:37,11,combined_bad,CLOUD,351.71,1,100.95,221.65,0.0,15.0,46.68,0.0,39.5,11,0
2026-05-21 09:43:40,12,combined_bad,CLOUD,361.45,1,101.02,221.58,0.0,15.0,46.7,0.0,39.5,12,0
2026-05-21 09:43:44,13,combined_bad,CLOUD,359.29,1,101.06,222.15,0.0,11.67,46.72,0.0,39.5,13,0
2026-05-21 09:43:48,14,combined_bad,CLOUD,362.89,1,101.04,222.12,0.0,10.17,46.74,0.0,39.5,14,0
2026-05-21 09:43:52,15,combined_bad,CLOUD,369.59,1,100.97,222.33,0.0,11.86,46.79,0.0,39.5,15,0
2026-05-21 09:43:55,16,combined_bad,CLOUD,366.92,1,100.92,221.74,0.0,14.75,46.78,0.0,39.5,16,0
2026-05-21 09:43:59,17,combined_bad,CLOUD,350.92,1,101.02,222.22,0.0,11.86,46.8,0.0,39.5,17,0
2026-05-21 09:44:04,18,combined_bad,CLOUD,762.56,1,101.0,221.77,33.0,13.33,46.82,0.0,39.5,18,0
2026-05-21 09:44:08,19,combined_bad,CLOUD,351.52,1,100.98,215.24,0.0,10.17,46.87,0.0,39.5,19,0
2026-05-21 09:44:12,20,combined_bad,CLOUD,352.64,1,100.89,222.0,0.0,22.95,46.8,0.0,40.0,20,0
2026-05-21 09:44:16,21,combined_bad,CLOUD,358.94,1,101.03,221.67,0.0,13.33,46.71,0.0,39.5,21,0
2026-05-21 09:44:19,22,combined_bad,CLOUD,349.96,1,100.98,222.11,0.0,10.0,46.7,0.0,39.5,22,0
2026-05-21 09:44:23,23,combined_bad,CLOUD,476.51,1,101.08,220.95,0.0,17.74,46.71,0.0,39.5,23,0
2026-05-21 09:44:27,24,combined_bad,CLOUD,349.85,1,101.06,221.8,0.0,9.84,46.74,0.0,39.5,24,0
2026-05-21 09:44:32,25,combined_bad,CLOUD,361.29,1,101.02,221.79,33.0,11.86,46.76,0.0,39.0,25,0
2026-05-21 09:44:35,26,combined_bad,CLOUD,369.06,1,100.95,214.99,0.0,11.67,46.78,0.0,39.5,26,0
2026-05-21 09:44:39,27,combined_bad,CLOUD,365.62,1,101.04,221.33,0.0,12.07,46.8,0.0,39.5,27,0
2026-05-21 09:44:43,28,combined_bad,CLOUD,361.93,1,100.97,222.37,0.0,12.9,46.82,0.0,39.5,28,0
2026-05-21 09:44:48,29,combined_bad,CLOUD,1362.7,1,101.01,221.71,0.0,13.56,46.84,0.0,39.0,29,0
2026-05-21 09:44:52,30,combined_bad,CLOUD,356.1,1,101.0,222.41,0.0,8.62,46.85,0.0,39.5,30,0
2026-05-21 09:44:55,31,combined_bad,CLOUD,364.73,1,101.08,222.63,0.0,11.48,46.69,0.0,39.5,31,0
2026-05-21 09:44:59,32,combined_bad,CLOUD,351.78,1,100.98,222.08,0.0,17.74,46.68,0.0,39.5,32,0
2026-05-21 09:45:03,33,combined_bad,CLOUD,352.71,1,100.96,170.69,0.0,13.11,46.7,0.0,39.5,33,0
2026-05-21 09:45:07,34,combined_bad,CLOUD,365.64,1,100.93,224.0,0.0,15.25,46.71,0.5,39.5,34,0
2026-05-21 09:45:11,35,combined_bad,CLOUD,357.91,1,100.89,224.18,0.0,14.75,46.74,0.0,39.5,35,0
2026-05-21 09:45:15,36,combined_bad,CLOUD,762.31,1,101.0,223.5,0.0,10.34,46.76,0.0,39.5,36,0
2026-05-21 09:45:19,37,combined_bad,CLOUD,362.67,1,101.05,224.14,0.0,13.11,46.79,0.0,39.5,37,0
2026-05-21 09:45:23,38,combined_bad,CLOUD,1365.85,1,101.04,224.66,0.0,10.17,46.81,0.0,39.0,38,0
2026-05-21 09:45:27,39,combined_bad,CLOUD,350.59,1,100.95,223.94,0.0,10.17,46.83,0.0,39.5,39,0
2026-05-21 09:45:31,40,combined_bad,CLOUD,349.64,1,100.83,223.51,0.0,17.46,46.85,0.0,39.0,40,0
2026-05-21 09:45:35,41,combined_bad,CLOUD,363.9,1,100.99,224.35,0.0,17.74,46.87,11.6,39.0,41,0
2026-05-21 09:45:38,42,combined_bad,CLOUD,368.72,1,101.1,224.24,0.0,52.54,46.78,0.0,39.5,42,0
2026-05-21 09:45:42,43,combined_bad,CLOUD,366.67,1,100.94,224.09,0.0,13.33,46.68,0.0,39.0,43,0
2026-05-21 09:45:46,44,combined_bad,CLOUD,362.54,1,100.91,223.48,0.0,16.39,46.7,0.0,39.5,44,0
2026-05-21 09:45:50,45,combined_bad,CLOUD,350.1,1,100.96,177.12,0.0,10.0,46.72,0.0,39.0,45,0
2026-05-21 09:46:48,1,cpu_stress,CLOUD,169.77,1,0.79,1132.39,0.0,63.33,46.86,0.0,41.0,1,0
2026-05-21 09:46:50,2,cpu_stress,CLOUD,68.79,1,0.81,1132.42,0.0,57.63,46.92,0.0,41.0,2,0
2026-05-21 09:46:53,3,cpu_stress,CLOUD,64.56,1,0.77,1131.4,0.0,54.1,47.01,0.0,41.5,3,0
2026-05-21 09:46:55,4,cpu_stress,CLOUD,67.11,1,0.78,1127.23,0.0,57.38,47.0,0.0,41.5,4,0
2026-05-21 09:46:58,5,cpu_stress,CLOUD,61.21,1,0.98,1131.36,0.0,61.02,47.06,0.0,41.5,5,0
2026-05-21 09:47:00,6,cpu_stress,CLOUD,72.09,1,0.79,1131.34,0.0,66.67,46.92,0.0,41.5,6,0
2026-05-21 09:47:03,7,cpu_stress,CLOUD,61.51,1,0.79,1129.68,0.0,55.0,46.88,0.0,41.5,7,0
2026-05-21 09:47:05,8,cpu_stress,CLOUD,58.07,1,0.84,1132.85,0.0,55.74,46.88,0.0,41.5,8,0
2026-05-21 09:47:08,9,cpu_stress,CLOUD,61.05,1,0.74,1132.87,0.0,53.33,46.88,0.0,41.5,9,0
2026-05-21 09:47:10,10,cpu_stress,CLOUD,66.65,1,0.64,1133.09,0.0,58.06,46.9,0.0,41.5,10,0
2026-05-21 09:47:13,11,cpu_stress,CLOUD,63.62,1,0.79,1132.09,0.0,47.46,47.02,0.0,41.5,11,0
2026-05-21 09:47:15,12,cpu_stress,CLOUD,61.56,1,0.69,1131.31,0.0,63.93,46.94,23.6,42.0,12,0
2026-05-21 09:47:17,13,cpu_stress,CLOUD,50.46,1,0.75,1128.75,0.0,59.68,46.95,0.0,42.0,13,0
2026-05-21 09:47:20,14,cpu_stress,CLOUD,71.7,1,0.76,1131.43,0.0,61.67,46.95,0.0,42.0,14,0
2026-05-21 09:47:23,15,cpu_stress,CLOUD,79.85,1,0.76,1129.74,0.0,59.32,46.95,3.0,42.0,15,0
2026-05-21 09:47:25,16,cpu_stress,CLOUD,68.59,1,0.81,1132.93,0.0,61.29,46.97,0.0,42.0,16,0
2026-05-21 09:47:27,17,cpu_stress,CLOUD,56.68,1,0.74,1130.32,0.0,58.06,46.99,0.0,42.0,17,0
2026-05-21 09:47:30,18,cpu_stress,CLOUD,70.31,1,0.79,1131.78,0.0,67.21,47.1,3.0,42.0,18,0
2026-05-21 09:47:32,19,cpu_stress,CLOUD,79.89,1,0.78,1131.22,0.0,55.0,47.0,0.0,42.0,19,0
2026-05-21 09:47:35,20,cpu_stress,CLOUD,77.48,1,0.75,1130.68,0.0,61.67,47.02,15.6,42.5,20,0
2026-05-21 09:47:37,21,cpu_stress,CLOUD,74.16,1,0.79,1130.33,0.0,66.67,47.03,1.2,42.5,21,0
2026-05-21 09:47:40,22,cpu_stress,CLOUD,79.39,1,0.78,1131.81,0.0,66.1,47.05,0.0,42.5,22,0
2026-05-21 09:47:42,23,cpu_stress,CLOUD,66.79,1,0.75,1132.03,0.0,55.93,47.06,0.0,42.5,23,0
2026-05-21 09:47:45,24,cpu_stress,CLOUD,83.9,1,0.8,1129.71,0.0,65.0,47.11,0.0,42.5,24,0
2026-05-21 09:47:47,25,cpu_stress,CLOUD,70.36,1,0.66,1124.96,0.0,57.38,46.89,0.0,42.5,25,0
2026-05-21 09:47:50,26,cpu_stress,CLOUD,71.65,1,0.79,1131.8,0.0,58.33,46.86,0.0,43.0,26,0
2026-05-21 09:47:52,27,cpu_stress,CLOUD,70.89,1,0.82,1132.03,0.0,61.29,46.87,0.0,42.5,27,0
2026-05-21 09:47:55,28,cpu_stress,CLOUD,68.92,1,0.79,1133.17,0.0,55.0,46.88,0.0,42.5,28,0
2026-05-21 09:47:57,29,cpu_stress,CLOUD,72.86,1,0.77,1129.75,0.0,57.63,46.89,0.0,42.5,29,0
2026-05-21 09:48:00,30,cpu_stress,CLOUD,60.89,1,0.8,1129.73,0.0,58.33,46.9,0.0,42.5,30,0
2026-05-21 09:48:02,31,cpu_stress,CLOUD,52.22,1,0.78,1133.21,0.0,57.38,46.92,4.3,42.5,31,0
2026-05-21 09:48:05,32,cpu_stress,CLOUD,66.31,1,0.72,1131.65,0.0,63.33,46.94,0.0,42.5,32,0
2026-05-21 09:48:07,33,cpu_stress,CLOUD,70.53,1,0.77,1132.4,0.0,56.67,46.95,0.0,43.0,33,0
2026-05-21 09:48:10,34,cpu_stress,CLOUD,64.82,1,0.77,1133.39,0.0,55.74,46.97,0.0,42.5,34,0
2026-05-21 09:48:12,35,cpu_stress,CLOUD,61.57,1,0.69,1132.68,0.0,56.67,46.98,12.8,43.0,35,0
2026-05-21 09:48:15,36,cpu_stress,CLOUD,73.13,1,0.73,1131.59,0.0,58.33,46.99,0.0,42.5,36,0
2026-05-21 09:48:17,37,cpu_stress,CLOUD,80.84,1,0.72,1131.68,0.0,58.33,47.01,0.0,43.0,37,0
2026-05-21 09:48:20,38,cpu_stress,CLOUD,71.11,1,0.71,1130.11,0.0,54.24,47.01,0.0,43.0,38,0
2026-05-21 09:48:22,39,cpu_stress,CLOUD,77.3,1,0.75,1127.32,0.0,61.9,47.02,0.0,43.0,39,0
2026-05-21 09:48:25,40,cpu_stress,CLOUD,66.97,1,0.75,1131.7,0.0,59.32,47.03,0.0,43.0,40,0
2026-05-21 09:48:27,41,cpu_stress,CLOUD,68.18,1,0.74,1129.52,0.0,56.67,47.08,0.0,43.0,41,0
2026-05-21 09:48:30,42,cpu_stress,CLOUD,68.96,1,0.73,1129.68,0.0,65.0,47.08,0.0,43.0,42,0
2026-05-21 09:48:32,43,cpu_stress,CLOUD,66.95,1,0.78,1128.16,0.0,62.71,47.09,0.0,43.5,43,0
2026-05-21 09:48:34,44,cpu_stress,CLOUD,66.6,1,0.71,1132.12,0.0,59.02,47.1,0.0,43.5,44,0
2026-05-21 09:48:37,45,cpu_stress,CLOUD,69.02,1,0.8,1131.81,0.0,57.38,47.1,0.0,43.5,45,0
2026-05-21 09:48:39,46,cpu_stress,CLOUD,70.51,1,0.7,1131.37,0.0,57.63,47.13,0.0,43.5,46,0
2026-05-21 09:48:42,47,cpu_stress,CLOUD,72.48,1,0.74,1132.19,0.0,61.67,47.14,0.0,43.5,47,0
2026-05-21 09:48:44,48,cpu_stress,CLOUD,70.14,1,0.75,1132.54,0.0,66.67,46.88,0.0,44.0,48,0
2026-05-21 09:48:47,49,cpu_stress,CLOUD,63.17,1,0.82,1129.04,0.0,66.67,46.86,0.0,43.0,49,0
2026-05-21 09:48:49,50,cpu_stress,CLOUD,71.31,1,0.82,1132.07,0.0,56.67,46.87,9.3,43.5,50,0
2026-05-21 11:51:34,1,ideal,CLOUD,56.96,1,5.96,780.48,0.0,66.67,83.48,20.4,43.5,1,0
2026-05-21 11:51:37,2,ideal,CLOUD,93.03,1,7.04,680.5,0.0,66.67,83.47,0.0,43.5,2,0
2026-05-21 11:51:39,3,ideal,CLOUD,59.13,1,19.33,659.12,0.0,62.9,83.47,0.0,43.5,3,0
2026-05-21 11:51:42,4,ideal,CLOUD,139.31,1,13.59,885.18,0.0,61.02,83.49,0.0,44.0,4,0
2026-05-21 11:51:45,5,ideal,CLOUD,94.41,1,15.71,656.76,0.0,53.33,83.49,0.0,44.0,5,0
2026-05-21 11:51:47,6,ideal,CLOUD,98.62,1,14.47,701.05,0.0,65.52,83.49,9.0,44.0,6,0
2026-05-21 13:12:39,1,ideal,CLOUD,88.24,1,16.32,757.27,0.0,60.66,79.3,0.0,42.5,1,0
2026-05-21 13:12:42,2,ideal,CLOUD,80.76,1,21.44,709.16,0.0,56.67,79.3,0.0,42.5,2,0
2026-05-21 13:12:44,3,ideal,CLOUD,138.49,1,7.35,689.53,0.0,66.1,79.31,4.6,42.5,3,0
2026-05-21 13:12:47,4,ideal,CLOUD,106.26,1,7.72,823.13,0.0,66.1,79.43,0.0,42.5,4,0
2026-05-21 13:12:50,5,ideal,CLOUD,84.1,1,14.49,912.12,0.0,56.67,79.3,0.0,42.5,5,0
2026-05-21 13:12:52,6,ideal,CLOUD,74.04,1,20.95,722.35,0.0,66.67,79.31,13.8,42.5,6,0
2026-05-21 13:16:50,1,ideal,CLOUD,87.61,1,9.51,907.76,0.0,53.33,77.48,0.0,46.5,1,0
2026-05-21 13:16:52,2,ideal,CLOUD,122.14,1,15.67,767.27,0.0,46.67,77.51,7.4,46.5,2,0
2026-05-21 13:16:55,3,ideal,CLOUD,88.68,1,20.09,801.81,0.0,60.0,77.55,0.0,46.5,3,0
2026-05-21 13:16:58,4,ideal,CLOUD,169.92,1,7.71,788.9,0.0,55.74,77.52,12.4,46.5,4,0
2026-05-21 13:17:00,5,ideal,CLOUD,159.5,1,0.59,759.25,0.0,67.21,77.64,6.2,46.5,5,0
2026-05-21 13:17:03,6,ideal,CLOUD,122.14,1,11.32,780.21,0.0,21.31,77.45,0.0,46.0,6,0
2026-05-21 13:17:05,7,ideal,CLOUD,145.32,1,16.06,725.35,0.0,30.65,77.36,0.0,46.0,7,0
2026-05-21 13:21:01,1,ideal,CLOUD,136.8,1,7.26,692.31,0.0,67.21,74.08,5.2,45.0,1,0
2026-05-21 13:21:03,2,ideal,CLOUD,143.5,1,7.87,682.89,0.0,62.9,74.11,8.0,45.0,2,0
2026-05-21 13:21:06,3,ideal,CLOUD,188.22,1,16.91,540.64,0.0,40.68,74.14,0.0,45.0,3,0
2026-05-21 13:21:09,4,ideal,CLOUD,135.16,1,18.14,692.05,0.0,64.41,74.14,17.3,45.0,4,0
2026-05-21 13:21:12,5,ideal,CLOUD,124.69,1,0.48,681.12,0.0,66.13,74.13,2.1,45.0,5,0
2026-05-21 13:21:14,6,ideal,CLOUD,69.67,1,7.34,845.75,0.0,58.33,74.15,44.2,45.0,6,0
2026-05-21 13:21:17,7,ideal,CLOUD,107.23,1,7.46,835.75,0.0,55.93,74.24,0.0,45.0,7,0
2026-05-21 13:21:20,8,ideal,CLOUD,179.13,1,26.94,690.62,0.0,59.02,74.29,0.0,45.0,8,0
2026-05-21 13:21:22,9,ideal,CLOUD,71.81,1,25.92,902.78,0.0,62.07,74.24,20.6,45.5,9,0
