timestamp,rtt_ms,bandwidth_kbps,bandwidth_mbps,inference_ms,error_rate_pct,network_ok,bandwidth_ok
2026-05-19T16:48:35.502658,8.88,1044.4,1.0199,0.0,0.0,1,1
2026-05-19T16:48:38.666662,8.49,690.92,0.6747,0.0,0.0,1,1
2026-05-19T16:48:41.811254,8.13,678.54,0.6626,0.0,0.0,1,1
2026-05-19T16:48:44.964282,9.52,913.49,0.8921,0.0,0.0,1,1
2026-05-19T16:48:48.121140,11.04,495.09,0.4835,0.0,0.0,1,1
2026-05-19T16:48:51.270136,54.41,4011.29,3.9173,0.0,0.0,1,1
2026-05-19T16:48:54.353880,34.05,4306.82,4.2059,0.0,0.0,1,1
2026-05-19T16:48:57.504695,1.52,3951.76,3.8591,0.0,0.0,1,1
2026-05-19T16:49:00.619721,10.8,389.43,0.3803,0.0,0.0,1,1
2026-05-19T16:49:03.780807,12.22,424.42,0.4145,0.0,0.0,1,1
2026-05-19T16:49:06.963188,12.57,503.71,0.4919,0.0,0.0,1,1
2026-05-19T16:49:10.158466,15.49,473.89,0.4628,0.0,0.0,1,1
2026-05-19T16:49:13.341035,13.79,526.06,0.5137,0.0,0.0,1,1
2026-05-19T16:49:16.526419,4.69,525.04,0.5127,0.0,0.0,1,1
2026-05-19T16:49:19.713053,8.8,535.12,0.5226,0.0,0.0,1,1
2026-05-19T16:49:23.024344,23.54,168.69,0.1647,0.0,0.0,1,1
2026-05-19T16:49:26.189844,39.88,425.88,0.4159,0.0,0.0,1,1
2026-05-19T16:49:29.350207,13.67,530.61,0.5182,0.0,0.0,1,1
2026-05-19T16:49:32.455761,16.0,537.46,0.5249,0.0,0.0,1,1
2026-05-19T16:49:35.607670,16.47,538.75,0.5261,0.0,0.0,1,1
2026-05-19T16:49:38.781065,14.59,493.03,0.4815,0.0,0.0,1,1
2026-05-19T16:49:41.945486,16.84,543.21,0.5305,0.0,0.0,1,1
2026-05-19T16:49:45.130862,15.23,487.65,0.4762,0.0,0.0,1,1
2026-05-19T16:49:48.299891,16.08,381.46,0.3725,0.0,0.0,1,1
2026-05-19T16:49:51.479906,12.66,561.36,0.5482,0.0,0.0,1,1
2026-05-19T16:49:54.688848,9.43,916.11,0.8946,0.0,0.0,1,1
2026-05-19T16:49:57.891662,16.11,304.82,0.2977,0.0,0.0,1,1
2026-05-19T16:50:01.097504,20.31,462.71,0.4519,0.0,0.0,1,1
2026-05-19T16:50:04.279678,21.99,515.19,0.5031,0.0,0.0,1,1
2026-05-19T16:50:07.462088,16.93,571.29,0.5579,0.0,0.0,1,1
2026-05-19T16:50:10.615585,10.89,345.78,0.3377,0.0,0.0,1,1
2026-05-19T16:50:13.791132,13.1,526.37,0.514,0.0,0.0,1,1
2026-05-19T16:50:16.992441,6.26,484.63,0.4733,0.0,0.0,1,1
2026-05-19T16:50:20.169862,5.21,3971.88,3.8788,0.0,0.0,1,1
2026-05-19T16:50:23.359116,8.12,382.16,0.3732,0.0,0.0,1,1
2026-05-19T16:50:26.529982,12.46,494.72,0.4831,0.0,0.0,1,1
2026-05-19T16:50:29.697405,10.49,474.19,0.4631,0.0,0.0,1,1
2026-05-19T16:50:32.867330,14.95,380.1,0.3712,0.0,0.0,1,1
2026-05-19T16:50:36.051439,13.4,542.16,0.5295,0.0,0.0,1,1
2026-05-19T16:50:39.230768,12.77,393.88,0.3847,0.0,0.0,1,1
2026-05-19T16:50:42.415224,10.35,337.29,0.3294,0.0,0.0,1,1
2026-05-19T16:50:45.603399,13.41,377.3,0.3685,0.0,0.0,1,1
2026-05-19T16:50:48.790483,12.91,525.83,0.5135,0.0,0.0,1,1
2026-05-19T16:50:51.964972,14.45,403.87,0.3944,0.0,0.0,1,1
2026-05-19T16:50:55.120853,13.22,534.77,0.5222,0.0,0.0,1,1
2026-05-19T16:50:58.235180,7.9,377.01,0.3682,0.0,0.0,1,1
2026-05-19T16:51:01.420846,14.18,368.84,0.3602,0.0,0.0,1,1
2026-05-19T16:51:04.577847,17.01,526.68,0.5143,0.0,0.0,1,1
2026-05-19T16:51:07.721091,18.45,536.92,0.5243,0.0,0.0,1,1
2026-05-19T16:51:10.861722,18.52,433.24,0.4231,0.0,0.0,1,1
2026-05-19T16:51:13.986678,21.46,495.25,0.4836,0.0,0.0,1,1
2026-05-19T16:51:17.163156,5.24,2686.29,2.6233,0.0,0.0,1,1
2026-05-19T16:51:20.344282,11.82,529.34,0.5169,0.0,0.0,1,1
2026-05-19T16:51:23.530746,13.89,581.45,0.5678,0.0,0.0,1,1
2026-05-19T16:51:26.711142,10.9,507.47,0.4956,0.0,0.0,1,1
2026-05-19T16:51:29.911824,11.14,309.55,0.3023,0.0,0.0,1,1
2026-05-19T16:51:33.091795,11.86,757.93,0.7402,0.0,0.0,1,1
2026-05-19T16:51:36.266506,11.61,718.34,0.7015,0.0,0.0,1,1
2026-05-19T16:51:39.412519,9.93,849.41,0.8295,0.0,0.0,1,1
2026-05-19T16:51:42.601225,11.3,583.62,0.5699,0.0,0.0,1,1
2026-05-19T16:51:45.791665,16.27,452.73,0.4421,0.0,0.0,1,1
2026-05-19T16:51:49.006395,8.9,383.76,0.3748,0.0,0.0,1,1
2026-05-19T16:51:52.186882,5.31,467.62,0.4567,0.0,0.0,1,1
2026-05-19T16:51:55.288132,1.5,2191.38,2.14,0.0,0.0,1,1
2026-05-19T16:51:58.443688,5.46,2828.26,2.762,0.0,0.0,1,1
2026-05-19T16:52:01.614507,19.41,871.91,0.8515,0.0,0.0,1,1
2026-05-19T16:52:04.816019,11.46,994.0,0.9707,0.0,0.0,1,1
2026-05-19T16:52:07.994251,12.09,527.58,0.5152,0.0,0.0,1,1
2026-05-19T16:52:11.150250,9.07,981.61,0.9586,0.0,0.0,1,1
2026-05-19T16:52:14.260806,16.83,507.44,0.4955,0.0,0.0,1,1
2026-05-19T16:52:17.382523,14.97,566.6,0.5533,0.0,0.0,1,1
2026-05-19T16:52:20.524459,12.67,508.46,0.4965,0.0,0.0,1,1
2026-05-19T16:52:23.712966,11.31,545.81,0.533,0.0,0.0,1,1
2026-05-19T16:52:26.897752,11.99,527.08,0.5147,0.0,0.0,1,1
2026-05-19T16:52:30.056458,12.78,560.4,0.5473,0.0,0.0,1,1
2026-05-19T16:52:33.261160,12.35,539.76,0.5271,0.0,0.0,1,1
2026-05-19T16:52:36.449505,5.42,534.15,0.5216,0.0,0.0,1,1
2026-05-19T16:52:39.609480,6.66,545.65,0.5329,0.0,0.0,1,1
2026-05-19T16:52:42.797448,8.97,488.45,0.477,0.0,0.0,1,1
2026-05-19T16:52:45.986521,10.07,857.62,0.8375,0.0,0.0,1,1
2026-05-19T16:52:49.148366,9.5,474.11,0.463,0.0,0.0,1,1
2026-05-19T16:52:52.295851,8.11,903.04,0.8819,0.0,0.0,1,1
2026-05-19T16:52:55.461124,5.19,496.12,0.4845,0.0,0.0,1,1
2026-05-19T16:52:58.603516,8.79,470.56,0.4595,0.0,0.0,1,1
2026-05-19T16:53:01.764723,16.32,713.29,0.6966,0.0,0.0,1,1
2026-05-19T16:53:04.971271,13.91,659.94,0.6445,0.0,0.0,1,1
2026-05-19T16:53:08.298999,82.03,78.04,0.0762,0.0,0.0,1,0
2026-05-19T16:53:11.676489,103.78,75.56,0.0738,0.0,0.0,1,0
2026-05-19T16:53:15.013864,103.66,77.81,0.076,0.0,0.0,1,0
2026-05-19T16:53:18.402590,101.66,77.89,0.0761,0.0,0.0,1,0
2026-05-19T16:53:21.768574,101.6,77.95,0.0761,0.0,0.0,1,0
2026-05-19T16:53:25.119572,102.05,77.82,0.076,0.0,0.0,1,0
2026-05-19T16:53:28.462956,101.76,77.44,0.0756,0.0,0.0,1,0
2026-05-19T16:53:31.827670,101.78,64.47,0.063,0.0,0.0,1,0
2026-05-19T16:53:36.126698,102.25,73.6,0.0719,0.0,25.0,0,0
2026-05-19T16:53:40.483089,101.7,7.17,0.007,0.0,0.0,1,0
2026-05-19T16:53:43.848205,101.73,78.27,0.0764,0.0,0.0,1,0
2026-05-19T16:53:48.109151,101.63,59.34,0.058,0.0,25.0,0,0
2026-05-19T16:53:51.464918,101.78,68.35,0.0667,0.0,0.0,1,0
2026-05-19T16:53:54.818523,102.45,76.68,0.0749,0.0,0.0,1,0
2026-05-19T16:53:58.199341,102.28,65.94,0.0644,0.0,0.0,1,0
2026-05-19T16:54:01.568418,102.29,64.74,0.0632,0.0,0.0,1,0
2026-05-19T16:54:04.934615,102.69,77.75,0.0759,0.0,0.0,1,0
2026-05-19T16:54:08.305022,101.66,74.33,0.0726,0.0,0.0,1,0
2026-05-19T16:54:11.667829,101.84,73.32,0.0716,0.0,0.0,1,0
2026-05-19T16:54:14.979100,102.3,78.08,0.0762,0.0,0.0,1,0
2026-05-19T16:54:18.322087,103.74,64.2,0.0627,0.0,0.0,1,0
2026-05-19T16:54:21.687120,101.76,78.09,0.0763,0.0,0.0,1,0
2026-05-19T16:54:25.121776,101.68,62.58,0.0611,0.0,0.0,1,0
2026-05-19T16:54:28.409589,101.86,78.17,0.0763,0.0,0.0,1,0
2026-05-19T16:54:31.682757,102.16,78.26,0.0764,0.0,0.0,1,0
2026-05-19T16:54:34.956637,101.86,78.08,0.0762,0.0,0.0,1,0
2026-05-19T16:54:38.234354,102.46,77.95,0.0761,0.0,0.0,1,0
2026-05-19T16:54:42.405619,102.91,78.12,0.0763,0.0,25.0,0,0
2026-05-19T16:54:45.684149,102.23,77.6,0.0758,0.0,0.0,1,0
2026-05-19T16:54:49.028202,119.35,77.64,0.0758,0.0,0.0,1,0
2026-05-19T16:54:52.316919,102.45,77.45,0.0756,0.0,0.0,1,0
