timestamp,poll_id,rtt_ms,bandwidth_kbps,cpu_load,ram_usage,gpu_load,gpu_temp,prev_rtt_ms,rtt_delta,rtt_trend,avg_bw_last_6s,local_latency_ms,cloud_latency_ms,queue_depth,error_rate_pct,network_ok,bandwidth_ok,offload_ok,prob,raw_decision,pending_mode,pending_count,previous_mode,current_mode,transition,push_ok,pipeline_action
2026-05-21 13:21:25,21,14.67,9020.01,62.84,84.53,0.00,45.00,20.54,-5.87,stable,2568.08,258.04,168.51,1,0.00,1,1,1,0.889,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:27,22,11.99,153.23,60.82,84.52,23.50,45.00,14.67,-2.68,stable,2473.41,258.04,310.39,1,0.00,1,1,1,0.675,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:29,23,11.99,153.23,61.56,84.53,0.00,45.50,11.99,0.00,stable,2421.67,258.04,176.38,1,0.00,1,1,1,0.677,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:31,24,9.68,364.75,61.81,84.53,5.50,45.50,11.99,-2.31,stable,2422.81,258.04,170.19,1,0.00,1,1,1,0.734,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:33,25,9.68,364.75,61.08,84.54,0.00,45.50,9.68,0.00,stable,258.99,258.04,200.48,1,0.00,1,1,1,0.732,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:35,26,17.77,346.09,59.28,84.53,29.80,45.50,9.68,8.09,stable,307.21,258.04,333.20,1,0.00,1,1,0,0.499,LOCAL,LOCAL,1,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:37,27,17.23,9391.11,62.22,84.56,27.50,45.50,17.77,-0.54,stable,2616.68,258.04,186.47,1,0.00,1,1,1,0.884,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:39,28,17.23,9391.11,58.87,84.56,9.40,45.50,17.23,0.00,stable,4873.26,258.04,169.77,1,0.00,1,1,0,0.499,LOCAL,LOCAL,1,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:41,29,10.57,8909.83,62.13,84.60,0.00,45.50,17.23,-6.66,stable,7009.53,258.04,179.56,1,0.00,1,1,1,0.892,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:43,30,22.30,345.46,62.54,84.64,0.00,45.50,10.57,11.73,up,7009.38,258.04,275.62,0,0.00,1,1,1,0.715,CLOUD,,0,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:45,31,22.30,345.46,58.17,84.47,0.00,45.50,22.30,0.00,stable,4747.96,258.04,184.18,1,0.00,1,1,0,0.499,LOCAL,LOCAL,1,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:47,32,21.31,328.01,22.18,84.37,0.00,45.00,22.30,-0.99,stable,2482.19,258.04,174.53,1,0.00,1,1,0,0.499,LOCAL,LOCAL,2,CLOUD,CLOUD,0,0,none
2026-05-21 13:21:49,33,21.31,328.01,25.10,84.33,3.00,44.50,21.31,0.00,stable,336.73,258.04,168.07,1,0.00,1,1,0,0.499,LOCAL,,0,CLOUD,LOCAL,1,0,started
2026-05-21 13:21:51,34,14.46,338.14,48.08,86.23,22.90,47.00,21.31,-6.85,stable,334.91,117.44,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:21:53,35,0.55,7449.92,44.25,89.66,3.30,47.00,14.46,-13.91,down,2111.02,124.89,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:21:55,36,0.55,7449.92,45.62,92.72,0.60,47.50,0.55,0.00,stable,3891.50,116.92,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:21:57,37,0.54,8579.50,53.02,92.21,98.60,48.00,0.55,-0.01,stable,5954.37,123.70,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:21:59,38,0.54,9054.08,37.71,82.56,0.60,47.50,0.54,0.01,stable,8133.36,115.28,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:01,39,0.54,9054.08,32.23,82.56,52.20,47.50,0.54,0.00,stable,8534.40,112.54,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:04,40,0.54,4346.99,31.23,82.57,5.00,47.50,0.54,-0.01,stable,7758.67,112.57,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:06,41,0.54,1287.29,31.42,82.57,0.00,48.00,0.54,0.00,stable,5935.61,115.84,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:08,42,0.54,1287.29,31.42,82.61,0.00,48.50,0.54,0.00,stable,3993.91,114.43,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:10,43,0.55,4350.37,31.57,82.61,0.60,49.00,0.54,0.01,stable,2817.99,114.22,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:12,44,0.54,1272.74,32.57,82.67,12.10,48.00,0.55,-0.01,stable,2049.42,168.51,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:14,45,0.54,1272.74,31.84,82.62,0.00,48.00,0.54,0.00,stable,2045.78,117.04,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:16,46,0.55,7189.72,33.64,82.62,98.30,47.50,0.54,0.01,stable,3521.39,119.51,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:18,47,0.55,7189.72,32.81,82.65,0.00,48.50,0.55,0.00,stable,4231.23,118.80,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 13:22:20,48,0.60,1521.54,31.51,82.65,0.60,49.00,0.55,0.05,stable,4293.43,114.72,173.06,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:38,1,0.00,0.00,100.00,86.62,94.10,37.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:42,2,0.00,0.00,39.50,89.32,71.80,37.50,0.00,0.00,stable,0.00,-1.00,-1.00,1,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:44,3,0.55,7182.03,49.55,99.09,13.90,38.00,0.00,0.55,stable,2394.01,-1.00,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:46,4,0.59,7680.12,60.71,97.83,99.00,39.00,0.55,0.04,stable,3715.54,-1.00,-1.00,1,0.00,1,1,1,0.901,CLOUD,CLOUD,1,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:48,5,0.59,7680.12,49.33,87.92,0.00,40.00,0.59,0.00,stable,5635.57,109.25,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:50,6,0.58,7180.49,36.01,87.95,98.40,40.00,0.59,-0.02,stable,7430.69,109.41,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:52,7,0.56,6051.30,36.94,87.74,0.00,40.00,0.58,-0.02,stable,7148.01,108.75,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:54,8,0.56,6051.30,42.09,87.83,98.50,42.00,0.56,0.00,stable,6740.80,111.17,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:56,9,0.54,7256.58,38.06,87.79,0.00,40.50,0.56,-0.02,stable,6634.92,110.53,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:03:58,10,0.54,7371.36,36.46,87.79,34.90,40.50,0.54,0.00,stable,6682.63,175.31,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:00,11,0.54,7371.36,38.15,87.82,0.00,41.00,0.54,0.00,stable,7012.65,109.16,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:02,12,0.58,6589.64,38.47,87.84,4.30,41.50,0.54,0.04,stable,7147.23,109.19,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:04,13,0.58,6589.64,38.46,87.83,0.40,41.00,0.58,0.00,stable,6980.50,122.49,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:06,14,0.54,6533.18,37.95,87.84,0.00,41.00,0.58,-0.03,stable,6770.95,112.42,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:08,15,0.55,7666.08,44.08,87.93,3.90,41.00,0.54,0.00,stable,6844.63,111.31,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:10,16,0.55,7666.08,59.73,87.65,5.20,42.50,0.55,0.00,stable,7113.75,112.78,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:12,17,0.55,5368.71,38.68,87.66,0.00,41.50,0.55,0.00,stable,6808.51,111.82,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:14,18,0.58,489.05,37.50,87.62,0.00,41.00,0.55,0.03,stable,5297.48,113.49,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:16,19,0.58,489.05,37.20,87.62,0.00,43.00,0.58,0.00,stable,3503.22,110.24,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:18,20,0.58,5469.35,37.58,87.62,97.10,41.50,0.58,-0.00,stable,2954.04,105.79,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:20,21,0.59,621.89,38.19,87.64,98.80,41.00,0.58,0.01,stable,1767.33,109.27,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:22,22,0.59,621.89,36.93,87.65,0.60,43.00,0.59,0.00,stable,1800.54,106.07,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:24,23,0.58,180.76,37.28,87.70,0.00,42.50,0.59,-0.01,stable,1723.47,106.35,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 15:04:26,24,0.58,180.76,39.16,87.68,6.90,42.00,0.58,0.00,stable,401.32,108.20,-1.00,1,0.00,1,1,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:32,1,0.00,0.00,0.00,86.07,0.00,47.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:34,2,0.00,0.00,27.78,88.74,10.00,47.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:36,3,0.00,0.00,23.45,93.55,0.00,47.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:38,4,0.00,0.00,27.65,96.37,0.00,47.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:40,5,0.00,0.00,17.56,86.06,2.90,47.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:42,6,0.00,0.00,7.58,86.07,0.00,47.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:44,7,0.00,0.00,7.86,86.07,0.00,46.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:46,8,0.00,0.00,9.08,86.07,0.00,46.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:48,9,0.00,0.00,9.24,86.07,0.00,46.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:50,10,0.00,0.00,9.07,86.08,0.00,46.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:52,11,0.00,0.00,9.56,86.09,0.00,46.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:54,12,0.00,0.00,16.44,86.34,0.00,46.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:56,13,0.00,0.00,8.50,86.34,0.00,46.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:50:58,14,0.00,0.00,9.17,86.31,0.00,45.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:00,15,0.00,0.00,9.47,86.34,0.00,45.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:02,16,0.00,0.00,9.71,86.34,0.00,45.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:04,17,0.00,0.00,8.85,86.34,0.00,45.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:06,18,0.00,0.00,9.52,86.33,0.00,45.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:08,19,0.00,0.00,8.20,86.33,0.00,45.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:10,20,0.00,0.00,9.60,86.33,0.00,45.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:12,21,0.00,0.00,8.74,86.36,0.00,45.00,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
2026-05-21 16:51:14,22,0.00,0.00,8.64,86.36,0.00,44.50,0.00,0.00,stable,0.00,-1.00,-1.00,0,0.00,0,0,0,0.499,LOCAL,,0,LOCAL,LOCAL,0,0,none
